publisher,grade,unit,word,part_of_speech,translation,sentence_example
南一,九下,lesson 1,sir,n.,先生,"What would you like to order, sir?"
南一,九下,lesson 1,rule,n.,規則,"Before you start, you need to know the rules of the game."
南一,九下,lesson 1,floor,n.,樓層,I live on the first floor because I am afraid of heights.
南一,九下,lesson 1,thick,adj.,濃厚的,Thick black smoke was coming out of the burning house.
南一,九下,lesson 1,enter,v.,進入,Ted entered the restaurant and sat down by the window.
南一,九下,lesson 1,balcony,n.,陽臺,We can see a beautiful garden from the balcony.
南一,九下,lesson 1,mistake,n.,錯誤；過失,Tom didn't make any mistakes on his English test.
南一,九下,lesson 1,firefighter,n.,消防隊員,A firefighter puts out fires and saves people from danger.
南一,九下,lesson 1,exam,n.,考試,The teacher gave us a math exam.
南一,九下,lesson 1,strength,n.,體力,Cherry is weak. She doesn't even have the strength to stand up.
南一,九下,lesson 1,safety,n.,安全,"For your own safety, please drive slowly on rainy days."
南一,九下,lesson 1,building,n.,建築物,Taipei  is the tallest building in Taipei.
南一,九下,lesson 1,appliance,n.,家用電器,A refrigerator is a kitchen appliance.
南一,九下,lesson 1,stove,n.,爐灶,Dad put the pot on the stove.
南一,九下,lesson 1,not only ... but also,phr.,不但……而且……,I not only had to study for it but also had to learn many new skills.
南一,九下,lesson 1,build up,phr.,使……健康或強壯,"I had to build up my body strength, too."
南一,九下,lesson 1,deal with,phr.,處理,They help me deal with different problems when I'm out on a call.
南一,九下,lesson 1,put out,phr.,撲滅,We put out fires and save people who are in danger.
南一,九下,lesson 1,repeat,v.,重複,"Sorry, could you repeat your question, please?"
南一,九下,lesson 1,shower,n.,淋浴,Daniel always takes cold showers in the summer.
南一,九下,lesson 1,fry,v.,油炸；油煎,Bill fried eggs and pork for breakfast this morning.
南一,九下,lesson 1,medium,adj.,中等的,"Gina is of medium height, so it's easy for her to buy clothes."
南一,九下,lesson 1,heat,n.,高溫；熱度,"Jenny always wears a jacket, even in the heat of summer."
南一,九下,lesson 1,fill,v.,充滿,"Sally felt sad, and her eyes were filled with tears."
南一,九下,lesson 1,mop,n.,拖把,Please give me a mop. I need to clean the floor.
南一,九下,lesson 1,cause,v.,導致,I hope I haven't caused you too much trouble.
南一,九下,lesson 1,lid,n.,蓋子,Put the lid on the pot to keep the food warm.
南一,九下,lesson 1,break out,phr.,突然發生,"Suddenly, BOOM! A fire broke out."
南一,九下,lesson 1,refrigerator,n.,冰箱,You can put the food in the refrigerator to keep it fresh.
南一,九下,lesson 1,stranger,n.,陌生人,I don't know the man in front of the store. He is a stranger to me.
南一,九下,lesson 1,either ... or ...,phr.,不是……就是……,I'm not sure where Helen is. She is either at home or in her office.
南一,九下,lesson 1,neither ... nor ...,phr.,既不……也不……,Matt can play neither badminton nor baseball.
南一,九下,lesson 1,replace,v.,替換；取,The car that my dad drives to work has broken down many times. He now wants to replace it.
南一,九下,lesson 2,widely,adv.,廣泛地,The design has been widely used for years. You can see it everywhere.
南一,九下,lesson 2,top,adj.,頂尖的,Which school is the top in the whole world?
南一,九下,lesson 2,string,n.,弦；線,My dad taught me how to choose string for my badminton racket yesterday.
南一,九下,lesson 2,exercise,v.；n.,運動,Jasper exercises in the gym every evening after work. Playing badminton is my favorite exercise.
南一,九下,lesson 2,high-quality,adj.,高品質的,Masks made in Taiwan are very high-quality and popular around the world.
南一,九下,lesson 2,product,n.,產品,"These ten products are the most popular in Japan, and now we can also buy them in Taiwan."
南一,九下,lesson 2,electronic,adj.,電子的,I need to buy a new electronic device for my home office.
南一,九下,lesson 2,racket,n.,球拍,Randy bought a new tennis racket for the big game.
南一,九下,lesson 2,brand,n.,品牌,"I couldn't find my favorite brand of pen at the bookstore, so I didn't buy one."
南一,九下,lesson 2,microchip,n.,晶片,The vet scanned the lost dog's microchip to find its owner.
南一,九下,lesson 2,device,n.,裝置,The GPS device in the car helps us find our way to new places.
南一,九下,lesson 2,local,n.,當地人,Sara loves to make friends with the locals when she travels to a foreign land.
南一,九下,lesson 2,world-class,adj.,世界級的,Its products are widely used by many world-class players.
南一,九下,lesson 2,on the other hand,phr.,另一方面,"It was a sad story, but on the other hand, people can still learn from it."
南一,九下,lesson 2,glasses,n.,眼鏡,I am still trying to get used to my new pair of glasses. They are heavier than the other pair.
南一,九下,lesson 2,item,n.,品項,"There are a lot of items to choose from on the menu. So, it's difficult to decide what to eat."
南一,九下,lesson 2,space,n.,空間,Stop buying more new clothes! There isn't any more space to store them in your bedroom.
南一,九下,lesson 2,decide,v.,決定,Kelly decided to go jogging with Ken this weekend.
南一,九下,lesson 2,middle,n.,中間,"Mandy, please stand in the middle of the room when I take the picture."
南一,九下,lesson 2,download,v.,下載,You can download the files you need from the website.
南一,九下,lesson 2,file,n.,檔案,Don't forget to save the file or you will have to do it again.
南一,九下,lesson 2,error,n.,錯誤,Make sure there are no spelling errors before you turn in your report.
南一,九下,lesson 2,traffic,n.,交通,Drive carefully. There is a lot of traffic on the road.
南一,九下,lesson 2,crash,v.,當機,"My laptop crashed again this morning. Now, I cannot type my report."
南一,九下,lesson 2,while,conj.,在……的時候,Kelly got a message from one of her LINE groups while she was watching TV.
南一,九下,lesson 3,Easter,n.,復活節,Easter usually falls on a Sunday between  March and  April.
南一,九下,lesson 3,reach,v.,抵達；觸及,"As soon as Stephen reached Tokyo, his brother came to pick him up."
南一,九下,lesson 3,dot,v.；n.,分佈；點,The big lake is dotted with many colorful boats. A plane looks like a dot when it is flying in the sky.
南一,九下,lesson 3,center,n.,中心,"There are a lot of shops, offices, and banks in the center of town."
南一,九下,lesson 3,business,n.,商業,"Ever since Mark started his business at the age of , he has been rich."
南一,九下,lesson 3,mysterious,adj.,神祕的,The island is one of the most mysterious places in the world.
南一,九下,lesson 3,ancestor,n.,祖先,People in Mexico show respect to their ancestors on the Day of the Dead.
南一,九下,lesson 3,respect,n.；v.,尊重,I have a lot of respect for my teacher. I respect Tom because he is not afraid to speak up for what's right.
南一,九下,lesson 3,guest,n.,客人,The guests were invited to Mr. Wang's birthday party.
南一,九下,lesson 3,culture,n.,文化,Eating rice is a key part of Taiwanese food culture.
南一,九下,lesson 3,faraway,adj.,遙遠的,"Although it is not easy to reach, the famous and mysterious moai on this faraway island have made it one of the most popular World Heritage Sites."
南一,九下,lesson 3,honor,v.,向……致敬,Some people believe that moai were built to honor the islanders' ancestors or other important people.
南一,九下,lesson 3,watch over,phr.,保護；照顧,The Rapa Nui believe that moai watch over and protect them.
南一,九下,lesson 3,on top of that,phr.,除……之外,"On top of that, some tourists have climbed on the statues and even damaged them."
南一,九下,lesson 3,local,adj.,當地的,"So, it is important to respect the local culture."
南一,九下,lesson 3,R.O.C.,abbr.,中華民國,"The postcard was sent to Taiwan, R.O.C."
南一,九下,lesson 3,stamp,n.,郵票,"Annie likes to collect stamps, and so does David."
南一,九下,lesson 3,paste,v.,黏貼,The notice that was pasted on the wall this morning is now gone.
南一,九下,lesson 3,package,n.,包裹,Jimmy got a big package on his birthday. Inside the package was a teddy bear.
南一,九下,lesson 3,size,n.,尺寸,This pair of shoes is too small. Do you have a bigger size?
南一,九下,lesson 3,sentence,n.,句子,Could you please say the last sentence again?
南一,九下,lesson 3,language,n.,語言,Tom is very smart. He could speak five languages at the age of twelve.
南一,九下,lesson 3,note,n.,說明；筆記,Students who know how to take notes usually do better on tests.
南一,九下,lesson 4,gate,n.,大門,Who left the gate open? My puppy got out.
南一,九下,lesson 4,blank,adj.,空白的,Please write your name and phone number in the blank space on the paper.
南一,九下,lesson 4,bake,v.,烘焙,Do you know how to bake a cake?
南一,九下,lesson 4,gram,n.,公克,Put  grams of sugar in a bowl of water.
南一,九下,lesson 4,bite,n.,一口之量,Can I have a bite of your bread?
南一,九下,lesson 4,joke,n.,玩笑,I hope these jokes will cheer you up.
南一,九下,lesson 4,fail,v.,失敗；未能做到,Sara failed math but passed all of her other subjects.
南一,九下,lesson 4,until,conj.,直到……,Mark was up until  a.m. because he was busy doing his homework.
南一,九下,lesson 4,hobby,n.,嗜好,Reading has been a hobby of mine since I was a teenager.
南一,九下,lesson 4,seat,n.,座椅；座位,"Sir, have a seat, please. Your drinks will be ready in a minute."
南一,九下,lesson 4,fix,v.,修理,My computer is broken. I need to have someone fix it ASAP.
南一,九下,lesson 4,graduate,v.,畢業,What are you going to do in the summer after you graduate?
南一,九下,lesson 4,bulletin board,n.,佈告欄,Miss Lee wrote an important notice on the bulletin board.
南一,九下,lesson 4,weird,adj.,奇怪的,My dad's car makes a weird sound when he drives it.
南一,九下,lesson 4,support,v.,支持,I would like to say thank you to everyone who supported me.
南一,九下,lesson 4,root,n.,根源；原因,Staying up late is the root of your health problem.
南一,九下,lesson 4,What's the matter?,idiom,怎麼了？,What's the matter? You don't look well.
南一,九下,lesson 4,knowledge,n.,知識,"To my knowledge, no one has ever climbed to the top of that mountain."
南一,九下,lesson 4,define,v.,定義,Please define this word in the sentence and explain it to your classmates.
南一,九下,lesson 4,bow,v.,鞠躬,People bow to the gods while they are praying in the temple.
南一,九下,lesson 4,fix,v.,解決（問題）,"You helped us to get to the root of our problems, and you also helped us fix them."
康軒,七上,lesson 1,family,n.,家人；家庭,
康軒,七上,lesson 1,husband,n.,丈夫,
康軒,七上,lesson 1,wife,n.,妻子,
康軒,七上,lesson 1,uncle,n.,叔（伯）父；姑（姨）丈；舅舅,
康軒,七上,lesson 1,aunt,n.,嬸嬸；伯母；姑（姨）媽；舅媽,
康軒,七上,lesson 1,cousin,n.,堂（表）兄弟姐妹,
康軒,七上,lesson 1,son,n.,兒子,
康軒,七上,lesson 1,daughter,n.,女兒,
康軒,七上,lesson 1,parent,n.,雙親之一,
康軒,七上,lesson 1,child（children 為複數形）,n.,孩子,
康軒,七上,lesson 1,young,adj.,年輕的,
康軒,七上,lesson 1,man（men 為複數形）,n.,男人,
康軒,七上,lesson 1,handsome,adj.,英俊的,
康軒,七上,lesson 1,our,det.,我們的,
康軒,七上,lesson 1,PE,n.,體育,
康軒,七上,lesson 1,really,adv.,真地,
康軒,七上,lesson 1,classroom,n.,教室,
康軒,七上,lesson 1,same,adj.,一樣的,
康軒,七上,lesson 1,class,n.,班級；課程,
康軒,七上,lesson 1,again,adv.,再一次,
康軒,七上,lesson 1,Nice to meet you.,phrase,很高興認識你。,
康軒,七上,lesson 1,too,adv.,也；太,
康軒,七上,lesson 1,news,n.,消息；新聞,
康軒,七上,lesson 1,problem,n.,問題,
康軒,七上,lesson 1,strict,adj.,嚴格的,
康軒,七上,lesson 1,junior high school,n.,國民中學,
康軒,七上,lesson 1,warm,adj.,溫暖的,
康軒,七上,lesson 1,farmer,n.,農夫,
康軒,七上,lesson 1,cook,n.; v.,廚師；煮,
康軒,七上,lesson 1,nurse,n.,護理師；護士,
康軒,七上,lesson 1,beautiful,adj.,漂亮的；美麗的,
康軒,七上,lesson 1,woman（women 為複數形）,n.,女人,
康軒,七上,lesson 1,doctor,n.,醫生,
康軒,七上,lesson 1,senior high school,n.,高級中學,
康軒,七上,lesson 1,pet,n.,寵物,
康軒,七上,lesson 1,cute,adj.,可愛的,
康軒,七上,lesson 1,nice,adj.,好的；好心的,
康軒,七上,lesson 2,monkey,n.,猴子,
康軒,七上,lesson 2,fox,n.,狐狸,
康軒,七上,lesson 2,sheep（複數形亦為 sheep）,n.,綿羊,
康軒,七上,lesson 2,tiger,n.,老虎,
康軒,七上,lesson 2,zebra,n.,斑馬,
康軒,七上,lesson 2,lion,n.,獅子,
康軒,七上,lesson 2,mouse（mice 為複數形）,n.,老鼠,
康軒,七上,lesson 2,bear,n.,熊,
康軒,七上,lesson 2,movie theater,n.,電影院,
康軒,七上,lesson 2,Chinese,adj.; n.,中國的；中國人；中文,
康軒,七上,lesson 2,animal,n.,動物,
康軒,七上,lesson 2,sign,n.,符號,
康軒,七上,lesson 2,rat,n.,大老鼠,
康軒,七上,lesson 2,ox（oxen 為複數形）,n.,（公）牛,
康軒,七上,lesson 2,rabbit,n.,兔子,
康軒,七上,lesson 2,dragon,n.,龍,
康軒,七上,lesson 2,snake,n.,蛇,
康軒,七上,lesson 2,horse,n.,馬,
康軒,七上,lesson 2,goat,n.,山羊,
康軒,七上,lesson 2,rooster,n.,公雞,
康軒,七上,lesson 2,smart,adj.,聰明的,
